,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-10,471.824799803582,479.0205019901056,467.86474952930416,477.81317138671875,13261408,0.0,0.0
2021-12-13,480.75904500873673,483.36689089555597,469.74819582987334,471.148681640625,14047645,0.0,0.0
2021-12-14,469.4101651303664,473.61168176281365,465.3535222833456,471.87310791015625,11642447,0.0,0.0
2021-12-15,473.27360583197986,474.2394703336778,466.9954865709434,468.2510986328125,8639835,0.0,0.0
2021-12-16,471.67994434372184,473.8048286026943,461.92470679434894,464.7257080078125,11107781,0.0,0.0
2021-12-17,463.66326153639716,464.9671845630967,450.57580878433964,451.8314208984375,12648603,0.0,0.0
2021-12-20,443.33179305169386,448.16111541609143,427.87796148562177,433.8663330078125,22336114,0.0,0.0
2021-12-21,441.44836483188305,442.6074140403303,429.32677695783264,430.77557373046875,16617447,0.0,0.0
2021-12-22,434.63902395166247,441.689822994318,433.67315945399207,440.2893371582031,13102553,0.0,0.0
2021-12-23,445.263544538153,449.1270026252519,442.12448484238513,446.0362243652344,14471377,0.0,0.0
2021-12-24,446.80893531357947,447.7747998389111,436.76395014529976,441.351806640625,13221159,0.0,0.0
2021-12-27,438.21272816333715,444.78059486393244,435.17023145818484,442.4142150878906,8856482,0.0,0.0
2021-12-28,445.45672607421875,447.0986780640855,443.38009378645114,445.45672607421875,8832210,0.0,0.0
2021-12-29,445.26353608068996,446.37427436446404,435.99123095260416,438.8888244628906,11757303,0.0,0.0
2021-12-30,437.2951517926864,439.3717545697521,433.19022767315266,436.281005859375,28879190,0.0,0.0
2021-12-31,438.7439585039156,445.64988393137276,437.63322020034076,444.7323303222656,10005842,0.0,0.0
2022-01-03,446.22937797940176,455.8880225244105,444.3942414110189,454.7289733886719,13124509,0.0,0.0
2022-01-04,456.3709739519374,468.1545325829392,454.97045864365157,466.9954833984375,23296671,0.0,0.0
